decision_day,hold_days,symbol_count,coverage_top_count,mean_objective_percentile,min_objective_percentile,max_objective_percentile,std_objective_percentile,mean_asset_robust_score,min_asset_robust_score,mean_local_top_ratio,min_local_top_ratio,mean_local_stability,min_local_stability,mean_sharpe,min_sharpe,mean_cum_return,min_cum_return,mean_max_drawdown,worst_max_drawdown,universal_robust_score
25,12,4,4,0.9328125,0.9133928571428571,0.9526785714285714,0.01624206700658073,0.8942047448624866,0.851242857850288,0.7777777777777778,0.6666666666666666,0.9723258076457661,0.9653120917852279,0.7420022873947628,0.5386853749540619,2.110185645428193,1.1503070121779375,-0.28338202105886673,-0.4205565400819528,0.9616326869837677
26,11,4,4,0.9272321428571428,0.9089285714285714,0.9401785714285714,0.013172795224006368,0.9156183319846529,0.8587642802171694,0.8611111111111112,0.6666666666666666,0.9683446361137406,0.9514535172084155,0.7338168954938394,0.5357787615008129,1.9892882487824797,1.0751431482409577,-0.2684105461165173,-0.3420067146629225,0.9615727315057189
-6,10,4,4,0.9712053571428572,0.9508928571428571,0.9919642857142857,0.022953838899802743,0.8896329606986388,0.8194850512182229,0.7222222222222222,0.5555555555555556,0.9368180773027182,0.8868597799006382,0.8544682728351438,0.7382515094948646,2.4881134909467937,1.1938639660539732,-0.23172588403159522,-0.3240241891148984,0.9591009611990555
-5,15,4,4,0.9441964285714286,0.9142857142857143,0.9883928571428572,0.034135490588053354,0.8859563387802709,0.8431721795933703,0.75,0.6666666666666666,0.9442906224727827,0.9301466122525658,0.7723696820530387,0.5489140874604485,3.015252097790317,1.247688853224838,-0.2939457985580003,-0.4474378025721508,0.9590056901959898
25,14,4,4,0.9649553571428572,0.9276785714285715,0.99375,0.029381874286107487,0.935312606396846,0.8241935591031276,0.8611111111111112,0.5555555555555556,0.9725079724604204,0.9674464073479159,0.8485673999576746,0.5652765939141342,2.8640319535773253,1.3507777638440586,-0.3301551191461019,-0.4659151334765166,0.9580308797452123
-7,12,4,4,0.9323660714285714,0.9080357142857143,0.9625,0.02253322141143758,0.8906757067998783,0.8447224392717315,0.7777777777777778,0.6666666666666666,0.9557966887612961,0.9321383610976164,0.7637824008185592,0.572504229293507,2.019688695191083,1.2540070556581897,-0.2835650229886213,-0.424394122033627,0.9565668396597297
25,10,4,4,0.9631696428571429,0.9232142857142858,0.9848214285714286,0.027280889236185192,0.9058288754650199,0.8156085191402902,0.7777777777777778,0.5555555555555556,0.9545536035155755,0.9366735480824036,0.8361531135960282,0.6698014555524359,2.153842029026608,1.397832885167206,-0.24487883540231736,-0.325405485020344,0.9497908388588032
-5,7,4,4,0.9589285714285715,0.9285714285714286,0.9696428571428571,0.020242471515633246,0.8946296902073343,0.8197271310296548,0.75,0.5555555555555556,0.9508270224652428,0.943873750386369,0.816626502214282,0.6742467245284903,1.6696715641438384,1.005898844711501,-0.24927511826430998,-0.3999606123915985,0.9495247340228865
26,12,4,3,0.9118303571428571,0.8776785714285714,0.9428571428571428,0.02746533645584294,0.9001902231974956,0.8350243920122049,0.8333333333333333,0.6666666666666666,0.9713752231303351,0.9552947966214146,0.6982314088322081,0.532341328192774,2.041550764804686,0.9596397107909024,-0.2567045923988227,-0.3240241891148983,0.9417818733375498
-6,6,4,4,0.9839285714285715,0.9714285714285714,0.9991071428571429,0.013735691380017073,0.8509766358927522,0.7949156868933597,0.5833333333333334,0.4444444444444444,0.9200617508923321,0.8748760535144172,0.9279932388656256,0.6789691062235078,2.5339654597686434,1.3590335726553704,-0.27025430024567704,-0.3794152672062433,0.9417215616526048
-5,8,4,4,0.9747767857142857,0.9553571428571429,0.9991071428571429,0.018448180205406603,0.885741904027781,0.8117301673944725,0.6944444444444444,0.4444444444444444,0.9501008891865237,0.9330932787102708,0.8782241989561436,0.6849084053807519,2.216014253540165,1.0575697400805,-0.21778649393312327,-0.3240241891148984,0.9407524989625963
26,10,4,2,0.8834821428571429,0.84375,0.9151785714285714,0.036744805037976634,0.8929388576486705,0.8449381808025385,0.8611111111111112,0.7777777777777778,0.9643222644338285,0.948649237346025,0.645263645274983,0.4344976370620877,1.629713465593635,0.7374220653353776,-0.2727902671216673,-0.3240241891148984,0.9406246658567271
25,13,4,3,0.9026785714285714,0.8758928571428571,0.9267857142857143,0.02083758460025513,0.8957377952967397,0.8325876692620969,0.8333333333333333,0.6666666666666666,0.9719925479122695,0.9659203447421437,0.6905516693312576,0.4898623826528642,1.951668241883651,1.0122116368884972,-0.29721777938524907,-0.4397835196587514,0.9388362846733315
26,15,4,4,0.9433035714285714,0.9044642857142857,0.9821428571428571,0.03188137691313769,0.9069962946358917,0.8120683389105804,0.8055555555555556,0.5555555555555556,0.9683892112746969,0.947829155151999,0.7789191556952892,0.5293630585323472,2.9599339099561113,1.2382807821614588,-0.34588624845259613,-0.5268576638967042,0.9384229458855081
25,15,4,3,0.9404017857142857,0.8919642857142858,0.9642857142857143,0.03304275182440547,0.923379666150569,0.8063059927984827,0.8611111111111112,0.5555555555555556,0.9742271998004641,0.9612774857921652,0.774208318612105,0.5070593770892748,2.6650388832768073,1.1525608193529409,-0.3377735730107008,-0.4640886707083393,0.935622666545588
26,14,4,3,0.9486607142857143,0.8910714285714286,0.9839285714285714,0.04369530108300769,0.9179672481687757,0.8047797303476103,0.8333333333333334,0.5555555555555556,0.968184455129593,0.9628867469761462,0.7865317166473538,0.5063066114468304,2.976683765825077,1.115186614210386,-0.32953845376380236,-0.4837738980561671,0.934848863741086
23,15,4,4,0.9459821428571429,0.9160714285714285,0.975,0.024457333040537786,0.8389648605558635,0.8182233024646726,0.5833333333333334,0.5555555555555556,0.9548689456364604,0.9421845687841757,0.7920724113086943,0.6127093502648912,2.466973998015897,1.5936523079147775,-0.37233220325504407,-0.5796627574204798,0.9329211085969401
-9,15,4,4,0.9339285714285714,0.9133928571428571,0.9535714285714286,0.02124174509530422,0.8593039690021448,0.8187571847210962,0.6666666666666666,0.5555555555555556,0.9616984164392955,0.9504810238418842,0.7659867975240724,0.6213875898673509,2.3725078261179458,1.5306638928428895,-0.3518405064154468,-0.5389057479001138,0.9328916593101177
-8,15,4,4,0.9421875,0.9035714285714286,0.9839285714285714,0.03319519900896658,0.8720063620152882,0.8115362823408053,0.6944444444444444,0.5555555555555556,0.9628963934097743,0.9460844751639924,0.7953886472515727,0.6040035725322863,2.3662213695395597,1.5371977783577768,-0.393332055008646,-0.5813324961395028,0.9318576312820567
27,14,4,4,0.9604910714285715,0.9392857142857143,0.9991071428571429,0.026769588399809956,0.8890354406812099,0.7953963311412707,0.7222222222222222,0.4444444444444444,0.9606161915012875,0.9442435604682585,0.8294885245934644,0.6353498984288888,3.2949885638482117,1.4578077509742875,-0.33686219426653996,-0.4698134122921811,0.9314659188726467
25,11,4,3,0.9053571428571429,0.8580357142857142,0.9401785714285714,0.03458020844828055,0.878532393055182,0.8455556660745758,0.7777777777777778,0.6666666666666666,0.9626024414663861,0.956244039026833,0.6969381750705576,0.4612646028539745,1.8181525226489517,0.858790985919164,-0.29352260355948473,-0.3917295065431803,0.9274689870219925
23,14,4,4,0.9328125,0.9008928571428572,0.9776785714285714,0.03391584191027836,0.8407791813848641,0.8104166740152892,0.6111111111111112,0.5555555555555556,0.955197990257654,0.94020234948339,0.7794467643089958,0.5936927993340301,2.211693672922849,1.4513881620437237,-0.33079019848813496,-0.5224304933596271,0.9229164710107212
27,9,4,3,0.915625,0.89375,0.9464285714285714,0.02211812174493596,0.8753227001867455,0.806639584993831,0.75,0.5555555555555556,0.9625510009337275,0.9544682844028423,0.7071265483965257,0.5363245498513085,1.7240833565072013,0.8339683961989739,-0.2540452077957227,-0.3242356497686777,0.9228590540580022
26,13,4,2,0.8973214285714286,0.8410714285714286,0.9339285714285714,0.040234749086002844,0.8922627081721652,0.8131545485608577,0.8333333333333333,0.6666666666666666,0.9680099694322548,0.963094171375717,0.6796527120000675,0.4270452310576545,1.9509031044733138,0.7837191227208014,-0.2672016851343911,-0.367224702952203,0.9207091901652119
27,10,4,4,0.9522321428571429,0.9151785714285714,0.98125,0.033712501213870726,0.8947997799807552,0.792721227876263,0.75,0.4444444444444444,0.9684185427609189,0.9544963932056753,0.7987282262034618,0.6188156703472684,2.246419208317727,1.0446109006513162,-0.2444918731161973,-0.3242351031865067,0.9207089243264214
-4,12,4,4,0.9439732142857142,0.9241071428571429,0.9705357142857143,0.01991658572408334,0.8791877516417829,0.7889454802595776,0.7222222222222222,0.4444444444444444,0.9526723891612952,0.9410071632026494,0.7694875840656199,0.556368461660829,2.423679639457137,1.220315386676072,-0.2750737650608269,-0.3655331403361168,0.9196787926931632
28,8,4,4,0.9287946428571429,0.9053571428571429,0.9705357142857143,0.029081889059318404,0.8687975064318314,0.7999109753600766,0.7083333333333333,0.5,0.9595009250162996,0.943259843759332,0.743818014090511,0.6289132502588924,1.486795130074162,0.7311211700940909,-0.2249284144289637,-0.3242356497686778,0.9177030474176157
-6,9,4,2,0.9319196428571428,0.8803571428571428,0.9821428571428571,0.05649923525308704,0.878507610313819,0.7862995883423899,0.75,0.5555555555555556,0.9377389444262378,0.8838788940929022,0.7916465429921516,0.5546156393551047,1.698073150706108,1.3083339975979746,-0.231040661787622,-0.3344479514592128,0.9161339914326421
-6,8,4,4,0.9618303571428571,0.9017857142857143,0.9973214285714286,0.041556241856607994,0.8954960002528469,0.76446930643239,0.75,0.4444444444444444,0.9479041084070918,0.9012155797809972,0.8646242243026403,0.6300788188682486,1.819557313441269,1.3464278386296944,-0.2744511369945207,-0.4172168623914605,0.9150199505818642
-5,6,4,4,0.9611607142857143,0.9258928571428572,0.9973214285714286,0.031147792040200732,0.8316489884185818,0.8051152609716496,0.5555555555555556,0.4444444444444444,0.9220098230452898,0.8898985606813641,0.824965157807228,0.5625038698500725,1.9804676600210793,0.9880795984702272,-0.2592125275846794,-0.3609510606359831,0.9133697616807566
27,13,4,4,0.9707589285714286,0.9366071428571429,0.9973214285714286,0.02730036341675834,0.9031636730263691,0.7598044644252524,0.75,0.3333333333333333,0.9639210437032738,0.9575044649834046,0.8398242228340115,0.6576103358092271,3.2888510952411076,1.287928364905671,-0.27395866927421636,-0.3655331403361168,0.9131358749349879
-9,13,4,4,0.9357142857142857,0.9178571428571428,0.95625,0.01938411843801646,0.8396830174131462,0.7806051291793688,0.6111111111111112,0.4444444444444444,0.9424627061133504,0.9278527665601728,0.7676741919186837,0.6058219691926059,2.1818138942733505,1.397253769599201,-0.2852257321377963,-0.4041980764649597,0.9082206288398229
-9,16,4,3,0.9089285714285714,0.8830357142857143,0.9410714285714286,0.02429927842494071,0.8142114805882281,0.8008196967407746,0.5555555555555556,0.5555555555555556,0.9654026410363786,0.9521154886228209,0.7135444018039838,0.4990629223067443,2.1907552255957197,1.131886059089494,-0.35995048171339183,-0.5042377638309574,0.9077995980319178
-6,7,4,3,0.9314732142857143,0.8553571428571428,0.9625,0.05105901759788596,0.8857899868898196,0.7704289431054872,0.7777777777777778,0.5555555555555556,0.9336002320681458,0.8804185250512454,0.7616343326193139,0.5735145518886867,1.5797838158650763,1.087507727168164,-0.2859393450636815,-0.3919008541039668,0.9072448913058957
-8,12,4,3,0.9553571428571428,0.8892857142857142,0.9892857142857143,0.04513420087290101,0.8608059287650642,0.7641292583847605,0.6388888888888888,0.4444444444444444,0.9573034533491309,0.9307653395428506,0.8304835338676314,0.6179473950249244,2.282819302668728,1.5960458523037162,-0.3056775005719789,-0.4463100795397927,0.903780274879843
-6,17,4,4,0.9448660714285714,0.9089285714285714,0.9803571428571428,0.036671509903540095,0.8275769760271208,0.7764278752589695,0.5555555555555556,0.4444444444444444,0.9423863682308422,0.9208298524853238,0.7629355244416832,0.5479259624501319,3.1137624054481314,1.2581648669356609,-0.3538120150379029,-0.5266731076750354,0.9033848675542587
-7,15,4,1,0.8950892857142857,0.8678571428571429,0.9598214285714286,0.04335340161939765,0.8550508406369759,0.7933352958344816,0.7222222222222222,0.5555555555555556,0.9541976555658318,0.942152404330284,0.707850721291148,0.4911416503323877,1.8770630260423387,1.0524592973825837,-0.37416981829521895,-0.5433275882573412,0.9013683411727295
-4,10,4,3,0.9459821428571429,0.8830357142857143,0.9848214285714286,0.04411894964396908,0.8631007141223557,0.7604679803972703,0.6666666666666666,0.4444444444444444,0.9505482134689208,0.9280839496053991,0.8055239779548957,0.5585009505857479,2.0223622745578296,1.2071394760100538,-0.2364179612581898,-0.3242346008737098,0.898706743818309
24,12,4,3,0.9113839285714286,0.8883928571428571,0.9428571428571428,0.023057794419748895,0.8747654640417298,0.770839692908134,0.75,0.4444444444444444,0.9703674987800776,0.9665496550168603,0.7191096540956369,0.5220091367198265,1.8419291308999666,1.0811243103318875,-0.29376258024783775,-0.4115226995935995,0.8980378039311813
-8,16,4,3,0.9283482142857142,0.89375,0.9669642857142857,0.03047399603799624,0.8248726362036314,0.7771732026704805,0.5555555555555556,0.4444444444444444,0.9701593119705377,0.9565100365470511,0.7632687106834573,0.5828339715498418,2.3215156339866287,1.493313832141841,-0.40034481625844004,-0.5807457409581704,0.8961753694841164
-7,14,4,1,0.8595982142857143,0.8232142857142857,0.9491071428571428,0.060069116759490476,0.8546832547164231,0.802348559170526,0.7777777777777778,0.6666666666666666,0.9577540712011632,0.9481254183417136,0.6491811480094947,0.4051886120876087,1.4977523576398615,0.7436543789811509,-0.378598947207895,-0.555816545683268,0.895489584842107
27,11,4,4,0.9430803571428572,0.9107142857142857,0.9866071428571429,0.03765821922688511,0.8902567676958719,0.7498184780577404,0.75,0.3333333333333333,0.9685829456222164,0.9527731928329604,0.7821354751399047,0.6107024809426439,2.2691561546402053,1.0292778039817336,-0.2613825813815051,-0.3242346008737098,0.8933534580320092
24,16,4,4,0.9412946428571429,0.9098214285714286,0.9607142857142857,0.022872657959731275,0.8809024901849167,0.7480611929664652,0.7222222222222222,0.3333333333333333,0.9679425104483931,0.9655323961444159,0.7734785188869623,0.5359101033498668,2.5427712964728957,1.256542630317854,-0.3563172803296537,-0.4653768737668896,0.8925612575861275
-5,17,4,4,0.9316964285714285,0.9071428571428571,0.9785714285714285,0.03305983675281002,0.8113576887905416,0.753254892476753,0.5555555555555556,0.4444444444444444,0.8942140391908031,0.8317506528599556,0.7474172408016466,0.5348025368941176,2.9380751781948873,1.2554983312752777,-0.3738086687180487,-0.4768594548376127,0.8924892124512696
27,12,4,3,0.9348214285714286,0.8955357142857143,0.9758928571428571,0.03302364644447667,0.8943291327846687,0.7420965155338322,0.7777777777777778,0.3333333333333333,0.9679254258281053,0.9566269659739506,0.7491631126294453,0.5907086955674208,2.3146022533290473,0.9950738538309842,-0.26079099500915537,-0.3395988127576261,0.8862258573798728
-4,13,4,2,0.9058035714285715,0.8696428571428572,0.9571428571428572,0.0373615642016209,0.859539785309439,0.7652390843527948,0.7222222222222222,0.4444444444444444,0.9498566646424332,0.9340823265258787,0.6946331087867177,0.4824976773618398,2.164236760265192,0.9917466866332924,-0.2971897190211605,-0.4176168898674161,0.8833774024436718
28,9,4,2,0.8988839285714285,0.8366071428571429,0.9410714285714286,0.04931166824393593,0.8804255149882807,0.7850571668929335,0.7916666666666666,0.5,0.9674177535128323,0.9575736244455518,0.6779389240785265,0.4951253712234184,1.4625679815585422,0.7123954712399785,-0.24897393082549574,-0.3242351031865067,0.8832382750608461
-7,17,4,0,0.8658482142857142,0.8401785714285714,0.8875,0.020312908813259152,0.8074103215010211,0.7764671873400439,0.6111111111111112,0.5555555555555556,0.955764405124153,0.9485561747954578,0.623352047981432,0.4258002133387265,1.809718332464108,0.8510001957135456,-0.370742442383897,-0.5010532591293575,0.8783012911102108
28,12,4,3,0.9515625,0.8642857142857143,0.9892857142857143,0.058532103341658884,0.9079391930676615,0.7261901785788687,0.7916666666666667,0.3333333333333333,0.9732897153383074,0.9603585281952338,0.7837594186297998,0.6918732620414765,2.7594533038851834,0.8980709016704855,-0.2506632593069186,-0.3655331403361169,0.8779382175407666
28,10,4,2,0.9337053571428572,0.88125,0.9928571428571429,0.053089974448145706,0.8744536258375922,0.7438705266997377,0.7083333333333334,0.3333333333333333,0.9755047363308185,0.9713848146324932,0.7728465083295442,0.5566722000812812,1.9807737448657572,0.8320491804516379,-0.22726436118638152,-0.3242346008737097,0.8760025260162871
-7,16,4,1,0.8725446428571428,0.825,0.9330357142857143,0.045581647001478015,0.8359464636975515,0.7962356223431979,0.6944444444444444,0.5555555555555556,0.956704044678234,0.9491217454966749,0.6533147985741654,0.4108034369263212,1.7643426074688238,0.7867868724273985,-0.3785740352530245,-0.5180794843299962,0.8757514811477052
25,9,4,3,0.9517857142857142,0.8758928571428571,0.9910714285714286,0.05165727092535749,0.8738943498702676,0.720148311840053,0.6944444444444444,0.3333333333333333,0.9483407969703856,0.9110094163431218,0.827948241287224,0.6029952155075191,1.8899856627362697,1.347873743053137,-0.23477037065496792,-0.3292327131382332,0.8757227431802811
25,16,4,3,0.9361607142857143,0.8669642857142857,0.9616071428571429,0.04621344390931262,0.8958699124262706,0.7261406585187922,0.7777777777777778,0.3333333333333333,0.9722811097504005,0.9524272712042994,0.7740038079902296,0.4795295044565777,2.733239895651281,1.0437704007101756,-0.3632148376763521,-0.523128846126401,0.8744798129718588
23,13,4,2,0.9241071428571429,0.8991071428571429,0.9678571428571429,0.03239812657303164,0.8208350437643168,0.7435379680296629,0.5555555555555556,0.3333333333333333,0.9605740283453936,0.952366073752994,0.7534286410644113,0.5698470203391891,2.0319613893761344,1.3000816540147748,-0.28291178483441104,-0.403167614071972,0.8732791562656933
-8,17,4,4,0.9165178571428572,0.9017857142857143,0.925,0.010167077888415896,0.7770100252606497,0.7424688418436277,0.41666666666666663,0.3333333333333333,0.9687554834461055,0.9578799235038524,0.717331695003531,0.5217164715882319,2.364633649128577,1.2452079365229012,-0.38679504602048065,-0.5313712297755138,0.868920761011533
28,7,4,3,0.9370535714285715,0.8839285714285714,0.9964285714285714,0.04616166412396632,0.8310770470487618,0.7299344369245144,0.5833333333333334,0.3333333333333333,0.9377513066723804,0.9103527903336434,0.7853915453348882,0.6090851492165882,1.4517580951822597,0.7075610117076427,-0.21971159143820637,-0.3432895884055731,0.8683220094073939
28,13,4,3,0.9245535714285714,0.8616071428571429,0.9794642857142857,0.052759219944154244,0.8935482721907663,0.7212867864447352,0.7916666666666667,0.3333333333333333,0.9688574323824026,0.9524160750808187,0.7247976912591756,0.5943375844605231,2.399816826566382,0.9065694233057696,-0.2790300890646404,-0.3513818925482986,0.8680899787391065
27,15,4,3,0.9319196428571429,0.8767857142857143,0.99375,0.0481060016391664,0.8476965654550096,0.7260288004477758,0.6388888888888888,0.3333333333333333,0.9503503867988577,0.9381797165245938,0.7526555558629872,0.5857524496123655,3.0135734381456527,1.0343098807383129,-0.3258316735782783,-0.4510716124457929,0.8677397864294587
-4,11,4,0,0.8638392857142857,0.8017857142857143,0.8946428571428572,0.042292284520134026,0.8481780893823407,0.7899943093188945,0.75,0.5555555555555556,0.9562922326259895,0.9455072608801866,0.6256396646408988,0.4543488157428247,1.3727587420534464,0.8852524008876301,-0.2833113642644647,-0.3624905977368822,0.8664119264719049
28,11,4,2,0.90625,0.8544642857142857,0.9660714285714286,0.05123371651054599,0.8733212493778552,0.7219542065753601,0.75,0.3333333333333333,0.9759812468892756,0.9670391103702979,0.6891977751854486,0.5506938994645885,1.6659323373761152,0.708122113195798,-0.25436870364231706,-0.3590522186612636,0.8584878213969322
26,8,4,2,0.9053571428571429,0.8741071428571429,0.9508928571428571,0.03420936439405,0.8242532582024145,0.7180095282787817,0.611111111111111,0.3333333333333333,0.9412067672025486,0.904779784251051,0.6997296147007326,0.5596614682328009,1.4065237846636243,0.8546266964433271,-0.22649229971163992,-0.3240241891148985,0.8569865385350215
23,16,4,1,0.9127232142857142,0.875,0.98125,0.04688633649764143,0.7888751387579662,0.7279694964001784,0.4722222222222222,0.3333333333333333,0.9542343247422117,0.944807735442189,0.7484494357929377,0.4892552213920098,2.2029774461207867,1.0893416365431017,-0.3484665161233025,-0.5182310627165525,0.8539135398762473
-3,11,4,3,0.9473214285714286,0.8919642857142858,0.9973214285714286,0.0546274877233613,0.8280916079636566,0.6969327201612293,0.5555555555555556,0.2222222222222222,0.9388211350563779,0.9214195531870988,0.8122559634199996,0.6070196354339625,2.62824757769544,0.9672650399991244,-0.2531403045438381,-0.3655331403361169,0.8506936218008659
