symbol,start,end,decision_day,hold_days,cumulative_return,annualized_return,annualized_volatility,max_drawdown,max_drawdown_recovery_days,sharpe_ratio,ulcer_index,ulcer_performance_index,win_rate,payoff_ratio,kelly_fraction
510300,20120528,20260618,-28,1,-0.2502002905154054,-0.021024215366243215,0.055483331124090776,-0.3233445537328409,4790.0,-0.35458760732672373,21.28108876707485,-0.09879294991133604,0.43670886075949367,1.0564902140950883,-0.0964632706293238
510300,20120528,20260618,-28,6,-0.1062589085887542,-0.008255476124090055,0.11941544674593241,-0.32219887880514164,3817.0,-0.009748147581422851,18.125411539859893,-0.04554642031677626,0.5286624203821656,0.8921732956551923,0.0003596994722167013
510300,20120528,20260618,-28,3,0.05685228163571532,0.004088665616110321,0.0912837680485459,-0.22276481473705423,3772.0,0.09013050296101084,8.152310738991625,0.05015345644952753,0.48427672955974843,1.01368306792305,-0.02448511796417685
510300,20120528,20260618,-28,8,0.016971814149613795,0.001242648256351675,0.13721514977707147,-0.4971794401964216,3817.0,0.07741819597536823,26.650346137632134,0.004662784678045774,0.4968152866242038,0.9505923493106344,-0.03252277689030225
510300,20120528,20260618,-28,7,-0.13552117717654333,-0.010688695299116313,0.12678405030516074,-0.47057228560148245,3076.0,-0.0214547205024112,26.933062757814135,-0.03968614856479768,0.4935897435897436,0.9515065087990496,-0.03862969130348215
510300,20120528,20260618,-28,4,-0.1366872231819849,-0.010787226906007974,0.10309492805087478,-0.3887831549753611,3877.0,-0.05371311258155085,22.188730652305193,-0.048615790939295064,0.5256410256410257,0.8920348984329305,-0.0061307415760391
510300,20120528,20260618,-28,5,0.016072672137589672,0.001177298129914961,0.11229618612412222,-0.25591245295509957,3817.0,0.0665446600351308,15.13633775069749,0.007777958904628106,0.5379746835443038,0.9112184128406868,0.03093344080278493
510300,20120528,20260618,-28,2,-0.2859105579886375,-0.02454306870078382,0.07237714153272304,-0.3392937922003043,4853.0,-0.3069023028696621,21.747941007593013,-0.11285237849511788,0.45625,0.8462057167497307,-0.18632424552570898
510300,20120528,20260618,-28,9,-0.10586953005299127,-0.008223598766276319,0.14705250202554335,-0.4996337678677525,3817.0,0.017369390057664462,24.616155138895426,-0.033407324254641206,0.5225806451612903,0.8866668766643037,-0.01586210871127025
510300,20120528,20260618,-28,11,-0.28058315798763633,-0.024007907354401503,0.14904263171959642,-0.5123169085196881,3072.0,-0.08838680968832316,25.69556896899015,-0.09343209089230388,0.46794871794871795,1.0311447274090577,-0.048032470635894775
510300,20120528,20260618,-28,10,-0.2647903880120456,-0.02244274995741069,0.14286256761430902,-0.5089195872676793,3073.0,-0.08734328838917367,26.391840610706257,-0.08503669860868454,0.4810126582278481,1.0092830242874575,-0.03320122359043687
510300,20120528,20260618,-28,13,-0.5330665416249398,-0.05464781228700344,0.1640049174539851,-0.6200562729137011,5116.0,-0.260149595365073,37.070046020648505,-0.1474177082395956,0.45161290322580644,0.9833515273539953,-0.1060585718465869
510300,20120528,20260618,-28,12,-0.5000410407985645,-0.04986845819990238,0.16026583090000876,-0.5844437353678604,5116.0,-0.23874730680866935,34.095866433908576,-0.14625954233064406,0.4774193548387097,0.9373837790966307,-0.08006911126735872
510300,20120528,20260618,-28,14,-0.5942635986133631,-0.06439722222646338,0.17383701480349467,-0.7037471214820776,3984.0,-0.2952250974087658,44.80219988690872,-0.14373674147478718,0.45222929936305734,0.9417493722476733,-0.12942301363990039
510300,20120528,20260618,-28,15,-0.5188636735665185,-0.05255523299511555,0.17927987008909949,-0.6633723929150439,4031.0,-0.21083347962462853,43.21525264940873,-0.12161269406771502,0.4713375796178344,0.8683018711011408,-0.1375087651582514
510300,20120528,20260618,-28,16,-0.6257735550384511,-0.06996198812359844,0.18501409159921658,-0.7321877305445568,4031.0,-0.2987818457882623,50.086704310243334,-0.13968175604097466,0.42948717948717946,0.9417344670594293,-0.17632352455793182
510300,20120528,20260618,-28,17,-0.6221499486567754,-0.06930041583258395,0.18956296897820013,-0.7672609796982403,4041.0,-0.28331107182863313,53.46707488502752,-0.12961325447783242,0.4473684210526316,1.005510081174016,-0.1022347995357939
510300,20120528,20260618,-28,19,-0.14324900169292354,-0.011344010483186895,0.20116177912178143,-0.5875494194687421,4031.0,0.04441221683561398,38.203688518965734,-0.02969349537428907,0.5327102803738317,0.8606790238936721,-0.010221180314231915
510300,20120528,20260618,-28,18,-0.3932092602443479,-0.0361931925076594,0.1953389908471553,-0.6882161615942384,4041.0,-0.09059749394288465,43.20263233694754,-0.08377543346289675,0.5106382978723404,0.983798744859197,0.013217758676899671
510300,20120528,20260618,-28,20,0.3384295342310071,0.021743180706938592,0.19427522961124774,-0.4698240762169823,4031.0,0.2082759100838736,28.69136317038757,0.07578301727183107,0.5148514851485149,0.8665469000428194,-0.0450126316436773
510300,20120528,20260618,-27,1,-0.2796361066435379,-0.02391315621593937,0.04934138458344819,-0.28366062800005953,4881.0,-0.46509040385003125,21.36165622419749,-0.11194429853641993,0.3902439024390244,0.9906341041403597,-0.22527710073712026
510300,20120528,20260618,-27,2,-0.015925646538418325,-0.0011839437461406144,0.07899411656057233,-0.2210887687544738,4634.0,0.02459003606886759,8.373321010692312,-0.014139476375368597,0.4506172839506173,1.089131203132763,-0.053805612454467244
510300,20120528,20260618,-27,3,-0.07320345186874988,-0.005594058974311644,0.09445192229900003,-0.24932299077101372,3877.0,-0.01224559244935607,13.766066331461266,-0.04063658302682198,0.51875,0.9595283615047808,0.017201510859690128
510300,20120528,20260618,-27,5,0.11690747735088114,0.008192098926815827,0.11299319864378367,-0.2452684803468379,3560.0,0.1286279488026996,9.093852622209953,0.09008392006274911,0.55,0.9906630076203111,0.09575875293763847
510300,20120528,20260618,-27,4,0.024122312813107394,0.0017604535885562544,0.10706968292212472,-0.2611906624069227,3842.0,0.06988377494913255,14.044429734433901,0.012534888363889943,0.54375,0.9977082529941793,0.08645198865172476
510300,20120528,20260618,-27,6,-0.018674217615076816,-0.0013900716562358362,0.12096443775729447,-0.3345681312751013,3076.0,0.04886299426528632,19.04512571921764,-0.007298831610406084,0.51875,0.9777110499628657,0.026528908688535136
510300,20120528,20260618,-27,7,0.2325965276004789,0.01555130204410582,0.13212157305610575,-0.38878483781964057,3837.0,0.18259924322083548,19.975822051327366,0.0778506236396537,0.55,0.898577510107055,0.04920847679975027
510300,20120528,20260618,-27,8,0.2279382634153626,0.015267591060882824,0.1389435727519541,-0.36603025368943176,3968.0,0.17831234597160733,16.914331116821575,0.09026423188380743,0.5408805031446541,0.9577976369352736,0.06153133882178108
510300,20120528,20260618,-27,10,-0.0876614363029321,-0.006747126355811983,0.14655741173375195,-0.4410824845603698,2316.0,0.027144843724730663,21.5238188116275,-0.031347254940499135,0.4875,1.103016935080994,0.022865248075391198
510300,20120528,20260618,-27,9,0.00032275600894315915,2.381328249967396e-05,0.14096795580180865,-0.4069010205172986,2316.0,0.07064787105047335,19.820161300709554,0.00012014676438996212,0.54375,1.0090199974034122,0.09157858498929372
510300,20120528,20260618,-27,11,-0.22727707099349292,-0.018846309587779664,0.15741317603904695,-0.41554120346982737,4031.0,-0.04200580764638583,21.944341639383882,-0.08588231944929199,0.4716981132075472,1.1839499852646955,0.0254783460149825
510300,20120528,20260618,-27,12,-0.16959042348587083,-0.013619646601570445,0.15913849027335097,-0.4163553775555995,1774.0,-0.006369226715460981,21.2600278450444,-0.06406222372255788,0.4625,1.138355787828779,-0.009672238018124502
510300,20120528,20260618,-27,14,-0.30070856363842513,-0.02604923272632198,0.17777059329475767,-0.558808436315535,4031.0,-0.059044911352136145,35.302782898424056,-0.07378804328619894,0.46540880503144655,1.0337933880259709,-0.05170728524395718
510300,20120528,20260618,-27,15,-0.36214003138873463,-0.03263521319476659,0.18340577897677104,-0.6012955265472699,4031.0,-0.08861164076969531,40.649919371815585,-0.08028358653373872,0.45222929936305734,1.0400207856781172,-0.07446277081492836
510300,20120528,20260618,-27,16,-0.3200471182398871,-0.028062673263284155,0.18792955399123024,-0.6278524364477505,4041.0,-0.05687222138163609,44.00681951739906,-0.06376891938802567,0.4873417721518987,0.9953003984089858,-0.02773712128328848
510300,20120528,20260618,-27,13,-0.29200738419830186,-0.025160078920698936,0.16993165389185685,-0.5512935756994533,3968.0,-0.06451908561557489,33.20533776580702,-0.07577118804858947,0.4810126582278481,1.0413637240093379,-0.01736012911489415
510300,20120528,20260618,-27,17,-0.08415388881379748,-0.006465842261528465,0.19516330724429204,-0.5826203408115991,4041.0,0.06474680646880723,37.88951494727872,-0.017064990857036166,0.47019867549668876,1.2079810307593948,0.03161453302033479
510300,20120528,20260618,-27,18,0.4295664518730973,0.0267219665512477,0.2034920894793398,-0.487627094021433,4031.0,0.23178414272490244,31.75061972088995,0.08416203143797629,0.5396825396825397,0.9113823972243037,0.03460644679398028
510300,20120528,20260618,-27,19,0.4135778084853796,0.025870181980063744,0.20357595144287619,-0.428730425882181,4028.0,0.2277047623718618,26.014760715556854,0.0994442434544222,0.5546218487394958,0.8066248841503678,0.00247157416716004
510300,20120528,20260618,-27,20,0.786046592721906,0.04372886885365368,0.19445842456256976,-0.43942056177198974,2076.0,0.31774139578058547,21.761597741333148,0.20094512072795434,0.5625,0.9394199772500222,0.09678710204705238
510300,20120528,20260618,-26,2,-0.00956443574224175,-0.000708925201478916,0.08077025403391684,-0.17041795913999813,3877.0,0.03172581739569673,8.512176315721959,-0.008328366039241149,0.5182926829268293,1.0596380256119993,0.06369657988970184
510300,20120528,20260618,-26,1,0.1382050894046294,0.009598345323303503,0.059307663962054905,-0.15653105673074263,2373.0,0.19101849876264465,4.8336766308187675,0.19857235095343267,0.46987951807228917,1.1785071659383188,0.020055794255020132
510300,20120528,20260618,-26,3,0.43212109319906444,0.02685724515960164,0.09472765451497554,-0.19859400909677283,1767.0,0.3269181951250488,7.214382747989524,0.37227363861566826,0.5792682926829268,1.0184943118022585,0.16617643498509155
510300,20120528,20260618,-26,4,0.31072519588342984,0.020167374701454355,0.10596312221150718,-0.23924292219286647,1912.0,0.24124063970857645,8.87793057966805,0.22716301417856347,0.5432098765432098,1.2105933355112277,0.16588240409029908
510300,20120528,20260618,-26,5,0.17081267508923803,0.011704844915561896,0.11303341135137969,-0.3218892334024135,3076.0,0.15929105987614858,16.188717966869156,0.07230248213302819,0.5398773006134969,1.018656707218868,0.0881817528143487
510300,20120528,20260618,-26,6,0.33317175847966296,0.02144645888817487,0.1255002138257331,-0.3282449225142463,3213.0,0.23150089597299728,16.487467019746013,0.1300773421562559,0.5487804878048781,0.9581613579375379,0.0778582277312917
510300,20120528,20260618,-26,7,0.29922932414806325,0.019504423003908533,0.13273118885025875,-0.35750096245882135,3107.0,0.21164634936920595,17.205361610832735,0.11336247063606193,0.5308641975308642,1.03626689467528,0.07814704051298799
510300,20120528,20260618,-26,8,-0.02642739046803011,-0.0019744123967029292,0.1364986727314978,-0.3765362041734164,3073.0,0.05383617577788374,19.067921936064536,-0.010354628067616433,0.5527950310559007,0.9504555018058677,0.08227855964360536
510300,20120528,20260618,-26,11,0.10413152255850333,0.007336558066718624,0.15393323394737007,-0.4104348095392254,2292.0,0.12459612380239468,18.890542612234864,0.03883720133039982,0.5,1.101412081974056,0.04603730231118203
510300,20120528,20260618,-26,9,0.1521143472238744,0.010503653285069525,0.1414561157264131,-0.40850980358587596,2292.0,0.1445774368556246,19.283930407025796,0.05446842559254769,0.5337423312883436,1.039043968005575,0.08500514299916168
510300,20120528,20260618,-26,10,-0.06852821722904057,-0.005224758323687184,0.1537963365924652,-0.38678019913596184,2292.0,0.04293144096543828,19.901939780114915,-0.026252507953558966,0.5093167701863354,1.1233438850337143,0.07251087632691577
510300,20120528,20260618,-26,12,-0.16124419037170024,-0.012891465743349872,0.16407186391060682,-0.5010547548967239,3968.0,0.003277688115621935,28.690840641406403,-0.04493233887593035,0.4876543209876543,1.0464676211725443,-0.0019410268724863178
510300,20120528,20260618,-26,13,-0.21308093578773146,-0.017527367235860125,0.17192807250385383,-0.5449194945398361,3968.0,-0.016510515864563948,31.843179144785413,-0.05504276804827253,0.4876543209876543,0.9921891765429313,-0.028724703421283027
510300,20120528,20260618,-26,14,-0.3771230988002213,-0.03433051101464857,0.1806365239711143,-0.6421554497762519,4041.0,-0.1024852607558276,42.0928776165847,-0.0815589547651222,0.44375,1.073024605956679,-0.07464444958865868
510300,20120528,20260618,-26,15,-0.3293719562484596,-0.02905255753569147,0.18519455875935747,-0.6750344394645063,4041.0,-0.06597293714049197,48.03622075346306,-0.060480522988680355,0.4876543209876543,1.0063569653367068,-0.021454967922494184
510300,20120528,20260618,-26,16,-0.013145148309113619,-0.0009759633305882476,0.19294080608636105,-0.6104104622743276,4041.0,0.09180778306678337,40.655355352920985,-0.00240057754289959,0.5253164556962026,1.0692136321902024,0.08136070166092663
510300,20120528,20260618,-26,18,0.6435599171122881,0.037345116775567844,0.20655033405108444,-0.49007969327168477,4041.0,0.28119063304942277,31.30832818067099,0.1192817341125989,0.5413533834586466,0.9536914818722906,0.06043620504269104
510300,20120528,20260618,-26,17,0.1071202680188843,0.007537517657059567,0.200800700983132,-0.5700365130947369,4041.0,0.13827288295357465,37.67704573470004,0.020005596272421163,0.4740740740740741,1.1198630272341126,0.004439919596377739
510300,20120528,20260618,-26,19,0.5851770209369072,0.03458018778255223,0.20830006070553841,-0.49922580731471444,4041.0,0.2677891243540552,32.07600355958532,0.10780703312466926,0.5149253731343284,1.0673021368312612,0.06043867239013123
510300,20120528,20260618,-26,20,1.0543993536782317,0.05456577166952137,0.1995437586292932,-0.40499272182533974,1946.0,0.3664200145418488,20.949094693506932,0.26046839955539347,0.5454545454545454,1.1301390080952458,0.14325140823910437
510300,20120528,20260618,-25,1,-0.10170630138009806,-0.007883567938410274,0.05352626364221762,-0.17866593098620231,3905.0,-0.12136046218955672,12.23627768702925,-0.06442782797228479,0.4303030303030303,1.4472853580055691,0.036671624757657895
510300,20120528,20260618,-25,2,0.25637495609050687,0.016984229975987253,0.0744316728950068,-0.21218733158666325,3905.0,0.2628761825581962,9.858488852198242,0.17228025745751202,0.5636363636363636,1.1083489023611977,0.16993034251429756
510300,20120528,20260618,-25,3,0.24109140110775518,0.01606613396774592,0.08421039328723395,-0.22089067488078606,3905.0,0.23086435229325297,13.100691763861622,0.12263576807496913,0.5337423312883436,1.2051532754099614,0.14685571841908196
510300,20120528,20260618,-25,5,0.14062721724487015,0.009756727890833705,0.11392849643248792,-0.4245670134595875,3996.0,0.14172681717711316,23.45216716051511,0.04160267076409243,0.5276073619631901,0.9378339815868588,0.023901325168170673
510300,20120528,20260618,-25,4,0.04205656464775265,0.00304458116116213,0.09793634528781132,-0.3889024580794058,3114.0,0.07956626635625809,21.967395530585428,0.013859545420043666,0.5246913580246914,1.0715135023140414,0.08110512140813758
510300,20120528,20260618,-25,6,0.11337956476781508,0.007956762127789174,0.12218955139802772,-0.44575802559535094,3996.0,0.12555875181103524,25.499126581698334,0.031204057528386234,0.5123456790123457,0.9935283297623642,0.021514862839954074
510300,20120528,20260618,-25,7,-0.17163459698331274,-0.013799027108226225,0.1258350993249904,-0.4808131763223782,3074.0,-0.047553042189459736,27.37560257226799,-0.050406295429657154,0.48125,1.1446309141824633,0.028047143452559986
510300,20120528,20260618,-25,8,-0.1153629299078347,-0.009004487703174524,0.13202229587895448,-0.4086986327660569,2316.0,-0.00252067568522315,20.565600392543306,-0.04378421991725259,0.5217391304347826,0.9548681386803732,0.020873251480884925
510300,20120528,20260618,-25,9,-0.14958196438857052,-0.011885136666101692,0.14685077447344183,-0.4271212914743978,4025.0,-0.007834972870124874,25.12189411576833,-0.04730987484992907,0.54375,0.9954353068760435,0.08540780855027019
