symbol,start,end,decision_day,hold_days,cumulative_return,annualized_return,annualized_volatility,max_drawdown,max_drawdown_recovery_days,sharpe_ratio,ulcer_index,ulcer_performance_index,win_rate,payoff_ratio,kelly_fraction,objective_raw,objective_percentile,is_top_pct,local_neighbor_count,local_top_ratio,local_pct_mean,local_pct_std,local_stability,asset_robust_score
510300,20120528,20260618,8,14,-0.0135215216557735,-0.0010040841562732,0.1790485335271449,-0.6174139197957047,4041.0,0.0843581806734144,39.01553716424466,-0.0025735494863145,0.5098039215686274,1.0746480531485132,0.0536582308979079,0.0843581806734144,0.3776785714285714,False,9,0.0,0.3536706349206349,0.11735662451674478,0.8826433754832552,0.36536796081093675
510300,20120528,20260618,8,15,0.1776394316181855,0.0121389758680314,0.1867859267680701,-0.499627730733307,4041.0,0.1584056310173852,28.916752057594127,0.0419790433028371,0.5138888888888888,1.0251656224913224,0.0397107654264763,0.1584056310173852,0.45089285714285715,False,9,0.0,0.42728174603174607,0.07890229657549823,0.9210977034245018,0.4096659692563289
510300,20120528,20260618,8,18,0.4514910279585269,0.0278757498651143,0.200714723640156,-0.4925666777668855,4025.0,0.2377791237195312,30.158516700498705,0.0924307721826828,0.4961832061068702,1.1552185403689252,0.0600607095511682,0.2377791237195312,0.56875,False,9,0.0,0.5567460317460318,0.0631515235120633,0.9368484764879367,0.47174469529758734
510300,20120528,20260618,8,16,0.316621883263976,0.02050534191563,0.1928553587814825,-0.452234280888439,4025.0,0.2021119852506989,28.334247611221056,0.0723694597329255,0.5196850393700787,1.039159974589041,0.0574703925637748,0.2021119852506989,0.5098214285714285,False,9,0.0,0.4910714285714286,0.058225422539746094,0.941774577460254,0.44326562977776507
510300,20120528,20260618,8,17,0.1766529730201085,0.012076388738164,0.195544407397808,-0.5921025591881687,4041.0,0.1596340777750579,39.64322230548449,0.0304626819815637,0.5,1.075884159705887,0.0352659526684691,0.1596340777750579,0.4544642857142857,False,9,0.0,0.5107142857142857,0.06464981765560127,0.9353501823443987,0.41430217932602265
510300,20120528,20260618,8,19,0.4218737094645504,0.0263132481343431,0.2043570362971709,-0.5654019724850883,4025.0,0.2296558194436681,35.69287350491593,0.0737212937779274,0.5144927536231884,1.0619664589949658,0.0573151824630872,0.2296558194436681,0.5544642857142857,False,9,0.0,0.5637896825396825,0.05417992889564652,0.9458200711043535,0.4663961570780136
510300,20120528,20260618,8,20,0.3404876219530586,0.021859034666358,0.1940915063502007,-0.4834548644682177,2030.0,0.2087715664585401,29.564490321939655,0.073936788452384,0.5298507462686567,1.075383610576182,0.0926586139844004,0.2087715664585401,0.5169642857142858,False,6,0.0,0.5686011904761904,0.05694351545755142,0.9430564845424486,0.44709343976563265
510300,20120528,20260618,9,1,-0.2076288943771078,-0.0170266761390087,0.0447956589346477,-0.297834065640192,5091.0,-0.3607607882434073,16.643667945123685,-0.1023012246768435,0.467065868263473,1.0253803743361367,-0.0526769950437802,-0.3607607882434073,0.03125,False,6,0.0,0.2770833333333333,0.23377725173700115,0.7662227482629989,0.1688695496525998
510300,20120528,20260618,9,2,-0.23534758966137,-0.0196061706146105,0.0594213045344176,-0.3162292114855317,5090.0,-0.3033340341908857,17.984035000375137,-0.1090198646421761,0.4759036144578313,0.9991583479360484,-0.0486342494601247,-0.3033340341908857,0.060714285714285714,False,9,0.0,0.2764880952380952,0.21142853791291025,0.7885714620870897,0.18807143527456083
510300,20120528,20260618,9,3,-0.3006147696000568,-0.0260395936174082,0.075555536052543,-0.421522924607725,4084.0,-0.3112304260853098,23.75193263173239,-0.109631473030618,0.5365853658536586,0.7055304391713958,-0.1202461589358243,-0.3112304260853098,0.054464285714285715,False,9,0.0,0.28214285714285714,0.16687593154979613,0.8331240684502039,0.19385695654718366
510300,20120528,20260618,9,4,-0.1023304729564111,-0.0079344538898191,0.1002810794909794,-0.4229347165157938,3023.0,-0.0293852365052654,21.538605145802595,-0.0368382902983177,0.5061728395061729,0.8920635502330083,-0.0474056139177325,-0.0293852365052654,0.2669642857142857,False,9,0.0,0.2909722222222222,0.12026494016422015,0.8797350598357798,0.30942915482429884
510300,20120528,20260618,9,5,-0.1892411379583386,-0.0153612389198889,0.1105508149740546,-0.4381215661097964,5089.0,-0.0845283171057936,24.63034125342699,-0.0623671380020024,0.4756097560975609,0.916591246656958,-0.0964993992266078,-0.0845283171057936,0.20982142857142858,False,9,0.0,0.27708333333333335,0.09071866006201103,0.909281339937989,0.2867669822733121
510300,20120528,20260618,9,6,-0.2613605158905122,-0.0221069487109009,0.1080229667034037,-0.35810159991137,5089.0,-0.1525529946839741,22.621933398576108,-0.0977235160293257,0.5182926829268293,0.77194294391314,-0.1057266450189586,-0.1525529946839741,0.15089285714285713,False,9,0.0,0.24117063492063492,0.05703804320263794,0.942961956797362,0.264038819930901
510300,20120528,20260618,9,7,-0.2001964551418312,-0.0163492296629106,0.1183256852905821,-0.2986551360985932,3023.0,-0.0797427141462573,17.053617471975908,-0.0958695695489664,0.50920245398773,0.8654345144858163,-0.0579086766607503,-0.0797427141462573,0.21517857142857144,False,9,0.0,0.23412698412698413,0.07790547704423317,0.9220945229557669,0.2920081903054391
510300,20120528,20260618,9,8,-0.3116569893015289,-0.0271827016328429,0.1409722156495488,-0.4135927506558958,4025.0,-0.1246802651754598,24.977750283965253,-0.1088276619143446,0.5370370370370371,0.8451193758518292,-0.0107707356771126,-0.1246802651754598,0.16964285714285715,False,9,0.0,0.19067460317460316,0.0991711246989207,0.9008288753010794,0.26498720363164446
510300,20120528,20260618,9,9,-0.5008164184606815,-0.0499772721600408,0.1384669775500683,-0.5685383274685092,4025.0,-0.3003740242271189,34.01619335577921,-0.1469220016399923,0.4539877300613497,0.9135637623744274,-0.1436851335377049,-0.3003740242271189,0.06339285714285714,False,9,0.0,0.1515873015873016,0.1023452818689581,0.8976547181310419,0.21122737219763696
510300,20120528,20260618,9,11,-0.5101190077400004,-0.0512951174708835,0.1576117333131084,-0.6281333886859439,4025.0,-0.2544228885506436,42.37375123736017,-0.121053992089465,0.4424242424242424,0.9661323487415112,-0.1346972651021938,-0.2544228885506436,0.08660714285714285,False,9,0.0,0.1283730158730159,0.06340023120784627,0.9365997687921537,0.2306235251870022
510300,20120528,20260618,9,10,-0.5593793209714492,-0.0586853844164915,0.148922812130106,-0.6730636928335716,4025.0,-0.3307826794484398,42.35579374958516,-0.1385533812999698,0.4606060606060606,0.8941021995607746,-0.1426738996254601,-0.3307826794484398,0.04196428571428571,False,9,0.0,0.11706349206349206,0.06322348327353215,0.9367765167264679,0.20833744620243647
510300,20120528,20260618,9,12,-0.5480217648784501,-0.0569159500053196,0.1656906999536791,-0.6841747914126277,4041.0,-0.2699275567194825,49.083147857147786,-0.1159582310632736,0.4329268292682927,0.9759476919230528,-0.1481219046185819,-0.2699275567194825,0.07946428571428571,False,9,0.0,0.16448412698412695,0.0706477382698876,0.9293522617301124,0.22560259520316536
510300,20120528,20260618,9,14,-0.1603470236665626,-0.012813590877615,0.1795131889183963,-0.60092631003253,4041.0,0.0184782600653372,39.597951212104626,-0.0323592268927743,0.5066666666666667,1.0544798534309223,0.0388214710204979,0.0184782600653372,0.31339285714285714,False,9,0.0,0.3645833333333333,0.11524046263802025,0.8847595373619798,0.33364833604382454
510300,20120528,20260618,9,13,-0.393151902605391,-0.0361864699717143,0.1710433083966767,-0.665886627652136,4041.0,-0.1291402169587439,46.41128675522583,-0.07796911592338,0.4658385093167702,1.00225248686794,-0.0671224937060266,-0.1291402169587439,0.16517857142857142,False,9,0.0,0.24642857142857144,0.10705105193826185,0.8929489480617382,0.26117907532663337
510300,20120528,20260618,9,15,0.4371322624862792,0.0271219589033804,0.1885810185819726,-0.4829858520098731,4025.0,0.2367743545946456,24.972966448220088,0.1086052750666051,0.5307692307692308,0.9209755089007324,0.0212760198250672,0.2367743545946456,0.5669642857142857,False,9,0.0,0.44742063492063494,0.0732196625547461,0.9267803374452539,0.46883821034619366
510300,20120528,20260618,9,16,0.0911954526319018,0.0064609015958494,0.1928992732991732,-0.553086515999249,4041.0,0.1304675329853913,37.5884702933155,0.0171885196323044,0.4769230769230769,1.0461166081407922,-0.0230947212902216,0.1304675329853913,0.42232142857142857,False,9,0.0,0.4985119047619047,0.050456743221376645,0.9495432567786234,0.40106936564143897
510300,20120528,20260618,9,17,0.4161586808577193,0.0260082783041806,0.1965138869545486,-0.4857875151534206,4025.0,0.22945119914616,29.962062503317647,0.0868040319363887,0.4592592592592592,1.176728019426185,-0.0002698178204428,0.22945119914616,0.5535714285714286,False,9,0.0,0.5160714285714286,0.0494889557985592,0.9505110442014408,0.46688792312600247
510300,20120528,20260618,9,18,0.2772039428659121,0.0182189288242096,0.2000275644509333,-0.5018960282107432,4025.0,0.1908200676162856,34.30287292937909,0.053111961968077,0.5,1.089204029547009,0.040949182672464,0.1908200676162856,0.49107142857142855,False,9,0.0,0.5451388888888888,0.04879702059497933,0.9512029794050206,0.4357763101667184
510300,20120528,20260618,9,19,0.3493808546832384,0.0223577663650651,0.2044696695318169,-0.5268978087689586,4025.0,0.2108784197606788,36.13228378084243,0.0618775345081269,0.4794520547945205,1.1089303345142327,0.0100375848282843,0.2108784197606788,0.5223214285714286,False,9,0.0,0.554861111111111,0.03937379895747503,0.9606262010425249,0.45328595449421927
510300,20120528,20260618,9,20,0.4273546568473596,0.0266046620742581,0.1967329737264321,-0.5658920104519867,4031.0,0.2323740068792776,38.739991074790815,0.0686749308302513,0.5182481751824818,1.130372401788584,0.0920595810030378,0.2323740068792776,0.5589285714285714,False,6,0.0,0.5601190476190477,0.039132095033079975,0.96086790496692,0.4716378667076697
510300,20120528,20260618,10,1,0.0128034435234352,0.0009392365449105,0.0382121718918876,-0.1368364730012746,4867.0,0.0436535403975124,6.3769661586986,0.0147285797279853,0.4910179640718562,1.085779616955695,0.0222469280533079,0.0436535403975124,0.3366071428571429,False,6,0.0,0.13913690476190477,0.13495875285831802,0.865041247141682,0.3413118208569078
510300,20120528,20260618,10,2,-0.1986827910231509,-0.0162119783141968,0.0583253586850116,-0.2508659740484056,4867.0,-0.2508822122533526,14.859684976978096,-0.1091004172653312,0.4666666666666667,0.8763978126414463,-0.141884981500821,-0.2508822122533526,0.09017857142857143,False,9,0.0,0.16607142857142856,0.1374980673952,0.8625019326048,0.21758967223524572
510300,20120528,20260618,10,3,0.0264888709508683,0.0019310911933647,0.0868460804010996,-0.2911068591732889,3023.0,0.065476449414897,14.336877956540809,0.0134693982833532,0.4939024390243902,0.8642277641804834,-0.0917042516557271,0.065476449414897,0.3607142857142857,False,9,0.0,0.1984126984126984,0.1173470637247793,0.8826529362752207,0.356887730112187
510300,20120528,20260618,10,4,-0.0488859286634774,-0.0036917225810327,0.1009460496904395,-0.2872530988434296,4274.0,0.0139471894101088,15.403397916441646,-0.0239669363932501,0.4634146341463415,1.052368200073669,-0.0464690413734015,0.0139471894101088,0.3098214285714286,False,9,0.0,0.21071428571428572,0.09364648480133282,0.9063535151986671,0.3361814173254477
510300,20120528,20260618,10,5,-0.1896768778957198,-0.0154002987671024,0.0988740926637987,-0.2806028814608396,5089.0,-0.107193556214234,16.668804084542792,-0.0923899440475359,0.4573170731707317,1.040082103317736,-0.064452242057533,-0.107193556214234,0.19017857142857142,False,9,0.0,0.20367063492063492,0.07000749631422656,0.9299925036857735,0.2810877864514404
