mom_lookback,tsmom_entry_threshold_pct,tsmom_entry_threshold,tsmom_exit_threshold_pct,tsmom_exit_threshold,objective_eligible,objective_ineligible_reason,composite_score,status,elapsed_ms,attempts,sharpe_ratio,annualized_return,cumulative_return,annualized_volatility,avg_annual_trade_count,sqn_recent_100,sqn_applicable,sqn_reason,sqn_trade_count_used,sqn_trade_count_total,sqn_min_trades,sqn_recent_100_insufficient_100,sqn_recent_100_note,max_drawdown,max_drawdown_recovery_days,sortino_ratio,calmar_ratio,ulcer_index,ulcer_performance_index,error
16,0.0,0.0,0.0,0.0,True,,0.37607149935464235,ok,145445,1,1.15509662984316,0.08956878946103819,1.2993584834657188,0.07680038353798146,125.12464241928893,2.540207022338137,True,,100.0,1215.0,30.0,False,,-0.12116754359983839,470.0,1.869510819236575,0.7392143704492632,3.314201719815121,2.7025750703561484,
16,1.0,1.0,-5.0,-0.05,False,avg_annual_trade_count_lt_min:0<50,,ok,141194,1,6.456138620589109,0.03430616517575724,0.38736077052619056,0.00522494031073009,0.0,,False,trades_lt_30,0.0,0.0,30.0,True,trades_lt_100,-0.005912516404865342,57.0,13.023348982127963,5.802295135710252,0.047890597325526994,71.63444828755794,
16,1.0,1.0,-4.0,-0.04,False,avg_annual_trade_count_lt_min:0<50,,ok,137515,1,6.456138620589109,0.03430616517575724,0.38736077052619056,0.00522494031073009,0.0,,False,trades_lt_30,0.0,0.0,30.0,True,trades_lt_100,-0.005912516404865342,57.0,13.023348982127963,5.802295135710252,0.047890597325526994,71.63444828755794,
16,1.0,1.0,-3.0,-0.03,False,avg_annual_trade_count_lt_min:0<50,,ok,140106,1,6.456138620589109,0.03430616517575724,0.38736077052619056,0.00522494031073009,0.0,,False,trades_lt_30,0.0,0.0,30.0,True,trades_lt_100,-0.005912516404865342,57.0,13.023348982127963,5.802295135710252,0.047890597325526994,71.63444828755794,
16,1.0,1.0,-2.0,-0.02,False,avg_annual_trade_count_lt_min:0<50,,ok,140159,1,6.456138620589109,0.03430616517575724,0.38736077052619056,0.00522494031073009,0.0,,False,trades_lt_30,0.0,0.0,30.0,True,trades_lt_100,-0.005912516404865342,57.0,13.023348982127963,5.802295135710252,0.047890597325526994,71.63444828755794,
16,1.0,1.0,-1.0,-1.0,False,avg_annual_trade_count_lt_min:0<50,,ok,140392,1,6.456138620589109,0.03430616517575724,0.38736077052619056,0.00522494031073009,0.0,,False,trades_lt_30,0.0,0.0,30.0,True,trades_lt_100,-0.005912516404865342,57.0,13.023348982127963,5.802295135710252,0.047890597325526994,71.63444828755794,
16,1.0,1.0,0.0,0.0,False,avg_annual_trade_count_lt_min:0<50,,ok,140704,1,6.456138620589109,0.03430616517575724,0.38736077052619056,0.00522494031073009,0.0,,False,trades_lt_30,0.0,0.0,30.0,True,trades_lt_100,-0.005912516404865342,57.0,13.023348982127963,5.802295135710252,0.047890597325526994,71.63444828755794,
16,2.0,0.02,-5.0,-0.05,False,avg_annual_trade_count_lt_min:41.0903<50,,ok,126432,1,1.2036780845465422,0.0843141419718827,1.1939558847687022,0.06922362732432184,41.090314671025745,4.368992623923454,True,,100.0,399.0,30.0,False,,-0.09565003829363117,349.0,1.9317132010703102,0.881485710575996,2.815535759110657,2.9946038404610777,
16,2.0,0.02,-4.0,-0.04,False,avg_annual_trade_count_lt_min:48.8141<50,,ok,154673,1,1.1267534286269574,0.08169364564014181,1.1430289418624748,0.07197436797100072,48.81405803024111,3.7459201783255285,True,,100.0,474.0,30.0,False,,-0.08796576136178214,405.0,1.8066888405074735,0.9286982159360321,2.9171448331456418,2.8004658771792688,
16,2.0,0.02,-3.0,-0.03,True,,0.6666863619693433,ok,156525,1,1.2901409786009044,0.09922062973294254,1.5048637038487902,0.0755214687306097,57.46465059256232,3.4567332471935774,True,,100.0,558.0,30.0,False,,-0.08004530614393457,411.0,2.059140376219645,1.2395558779490157,2.586119764893839,3.8366602769077702,
16,2.0,0.02,-2.0,-0.02,True,,0.7359739470527206,ok,158565,1,1.3176126212058994,0.10439493313789949,1.6216851783388222,0.07763537924515321,65.39436044135675,3.686226212937644,True,,100.0,635.0,30.0,False,,-0.07979102033275842,412.0,2.0772635911136996,1.3083544075828777,2.4140343571179854,4.324500719307584,
16,2.0,0.02,-1.0,-1.0,False,avg_annual_trade_count_lt_min:2.98651<50,,ok,154742,1,2.509940950472006,0.04290366900583864,0.5034345656391261,0.01678759979108948,2.986514098896608,,False,trades_lt_30,29.0,29.0,30.0,True,trades_lt_100,-0.014888031262083268,322.0,4.237163879315057,2.8817557036641506,0.3835931854248777,11.18467966481663,
