strategy_name,params,metrics.total_return,metrics.annualized_return,metrics.annualized_volatility,metrics.max_drawdown,metrics.sharpe_ratio,metrics.sortino_ratio,metrics.calmar_ratio,metrics.win_rate,metrics.n_days
multi_60d_top1_monthly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 1, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.2823557513111532,0.029846451225442605,0.28363701622052667,-0.611850125485072,0.01708680795624541,0.018589692697269712,0.04878065719408078,0.3542937587986861,2131
multi_60d_top2_weekly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 2, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.37970103395680943,0.03879579223888352,0.2910319392807357,-0.6086894133074355,0.04740301794015742,0.04892851189399713,0.06373659766493857,0.3542937587986861,2131
multi_60d_top2_monthly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 60, 'top_k': 2, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.5919308687645697,0.056521680858335754,0.2744525626631947,-0.5608421513816156,0.11485292960087544,0.12929142577467992,0.1007800157657489,0.3603941811356171,2131
multi_90d_top1_weekly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 1, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.020172147867826506,0.0023644940392670843,0.30651597478037484,-0.6689517803429768,-0.07384772025977353,-0.07296089610233325,0.0035346255272013624,0.339746597841389,2131
multi_90d_top1_monthly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 1, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.26808471665628275,0.028484451485411677,0.28106438496980135,-0.5527111201692558,0.012397342643700869,0.01366926309763919,0.05153587551610854,0.35335523228531207,2131
multi_90d_top2_weekly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 2, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.24276011720337554,0.026033897090368185,0.28520436234831503,-0.6019462275604979,0.003625109664716502,0.0036887510371232516,0.043249539407989195,0.34631628343500703,2131
multi_90d_top2_monthly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 90, 'top_k': 2, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.4119699983110754,0.041639671795751676,0.2717790069767606,-0.5637533062419126,0.06122500770331576,0.06866062355104376,0.07386151235782491,0.36133270764899106,2131
multi_120d_top1_weekly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 1, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.15688969597599733,0.017383167904809538,0.3158227043722642,-0.6352669236712063,-0.024117430411882003,-0.02322345374754772,0.027363565230741505,0.33599249178789303,2131
multi_120d_top1_monthly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 1, 'rebalance': 'monthly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.2807511027331102,0.02969397550580055,0.2885272624292912,-0.606973781629598,0.016268741699758418,0.017633798247421655,0.04892134784813673,0.35147817925856406,2131
multi_120d_top2_weekly_w602020_trend,"{'score_method': 'multi_factor', 'lookback_days': 120, 'top_k': 2, 'rebalance': 'weekly', 'enable_trend_filter': True, 'sma_period': 50, 'mom_weight': 0.6, 'trend_weight': 0.2, 'vol_weight': 0.2, 'cost_bps': 3.0}",0.2432655133249939,0.026083231001280183,0.2839150948976147,-0.5989365058861665,0.003815334305035157,0.00382529679143604,0.043549242273499926,0.340215861098076,2131
